date,strategy,ret
2025-02-12,momentum_weekly,0.0044141745734819875
2025-02-13,momentum_weekly,0.008394211945405195
2025-02-14,momentum_weekly,0.00243671203641922
2025-02-18,momentum_weekly,0.008474958239256458
2025-02-19,momentum_weekly,-0.0011688614456038862
2025-02-20,momentum_weekly,-0.03207511037642501
2025-02-21,momentum_weekly,-0.01568767670080253
2025-02-24,momentum_weekly,-0.0033031677259890866
2025-02-25,momentum_weekly,0.006536028356614223
2025-02-26,momentum_weekly,-0.009212339943773018
2025-02-27,momentum_weekly,-0.0009642892667960589
2025-02-28,momentum_weekly,0.004355300406902041
2025-03-03,momentum_weekly,0.0020142527935198776
2025-03-04,momentum_weekly,-0.016570489292195022
2025-03-05,momentum_weekly,0.00023722171889963874
2025-03-06,momentum_weekly,-0.007795968838498558
2025-03-07,momentum_weekly,0.008628063154091436
2025-03-10,momentum_weekly,-0.013008555522910026
2025-03-11,momentum_weekly,-0.021814593079902897
2025-03-12,momentum_weekly,-0.010557189639588361
2025-03-13,momentum_weekly,-0.007658639520150424
2025-03-14,momentum_weekly,0.005543436212207388
2025-03-17,momentum_weekly,0.010952769180887901
2025-03-18,momentum_weekly,-0.005250301031285209
2025-03-19,momentum_weekly,0.007736194446092703
2025-03-20,momentum_weekly,-0.005998317783760343
2025-03-21,momentum_weekly,-0.00506175115055394
2025-03-24,momentum_weekly,0.009198448300154705
2025-03-25,momentum_weekly,0.0006922371599760172
2025-03-26,momentum_weekly,0.004403553972549923
2025-03-27,momentum_weekly,0.001482921154725059
2025-03-28,momentum_weekly,-0.01038541968776594
2025-03-31,momentum_weekly,0.016431427895528563
2025-04-01,momentum_weekly,-0.014872678666245509
2025-04-02,momentum_weekly,-0.0003555591809415225
2025-04-03,momentum_weekly,0.006022821648334521
2025-04-04,momentum_weekly,-0.05715345764104585
2025-04-07,momentum_weekly,-0.01003966013548854
2025-04-08,momentum_weekly,-0.007518135010408167
2025-04-09,momentum_weekly,0.03711641567791788
2025-04-10,momentum_weekly,-0.008449350378009826
2025-04-11,momentum_weekly,0.018599131636931564
2025-04-14,momentum_weekly,0.014412934879351847
2025-04-15,momentum_weekly,-0.0031111858738648744
2025-04-16,momentum_weekly,-0.006724764499201852
2025-04-17,momentum_weekly,0.00889554905382235
2025-04-21,momentum_weekly,-0.010925820420139544
2025-04-22,momentum_weekly,0.021897833879544047
2025-04-23,momentum_weekly,0.000590199519807544
2025-04-24,momentum_weekly,-0.01648314845899961
2025-04-25,momentum_weekly,0.0005592239989826277
2025-04-28,momentum_weekly,0.00533006350327987
2025-04-29,momentum_weekly,0.005934387205906178
2025-04-30,momentum_weekly,0.008701946709032704
2025-05-01,momentum_weekly,-0.013152923307554954
2025-05-02,momentum_weekly,0.010011099733446672
2025-05-05,momentum_weekly,0.004670358863377721
2025-05-06,momentum_weekly,-0.0005376530004537861
2025-05-07,momentum_weekly,0.007461571212415376
2025-05-08,momentum_weekly,-0.005363776722776525
2025-05-09,momentum_weekly,-0.0025768509315752253
2025-05-12,momentum_weekly,0.0026444182614531195
2025-05-13,momentum_weekly,-0.010664469712655002
2025-05-14,momentum_weekly,0.004257561681317857
2025-05-15,momentum_weekly,0.016410879454856576
2025-05-16,momentum_weekly,0.005347800775917744
2025-05-19,momentum_weekly,0.003250471228399299
2025-05-20,momentum_weekly,-0.0031690726385715127
2025-05-21,momentum_weekly,-0.013510612696224824
2025-05-22,momentum_weekly,-0.004411494799856342
2025-05-23,momentum_weekly,-0.0023949398553462678
2025-05-27,momentum_weekly,0.01175438534772777
2025-05-28,momentum_weekly,-0.0065733581963175036
2025-05-29,momentum_weekly,0.008849443451213813
2025-05-30,momentum_weekly,-0.004422919455343211
2025-06-02,momentum_weekly,0.0025544317700566975
2025-06-03,momentum_weekly,0.008878031680366761
2025-06-04,momentum_weekly,0.001984933921755583
2025-06-05,momentum_weekly,-0.002854501330275561
2025-06-06,momentum_weekly,0.009899977716188335
2025-06-09,momentum_weekly,0.003516671153630791
2025-06-10,momentum_weekly,0.007747052317559079
2025-06-11,momentum_weekly,0.004061685126899973
2025-06-12,momentum_weekly,0.00412895299405176
2025-06-13,momentum_weekly,-0.01309682886835537
2025-06-16,momentum_weekly,0.016951948331283308
2025-06-17,momentum_weekly,-0.005150771232013685
2025-06-18,momentum_weekly,0.009039305843449252
2025-06-20,momentum_weekly,-0.0013041341289699916
2025-06-23,momentum_weekly,0.008527591380583477
2025-06-24,momentum_weekly,0.016111593626162525
2025-06-25,momentum_weekly,0.0151824727750971
2025-06-26,momentum_weekly,0.014905584099610668
2025-06-27,momentum_weekly,0.003698666683404173
2025-06-30,momentum_weekly,0.012038659130106044
2025-07-01,momentum_weekly,-0.011724332056889587
2025-07-02,momentum_weekly,0.004168542680263964
2025-07-03,momentum_weekly,0.012653188132688075
2025-07-07,momentum_weekly,-0.00963119174445999
2025-07-08,momentum_weekly,-0.010528767831585807
2025-07-09,momentum_weekly,0.004450482592734262
2025-07-10,momentum_weekly,0.009426052893402105
2025-07-11,momentum_weekly,-0.003146416139896879
2025-07-14,momentum_weekly,0.0011118633018190722
2025-07-15,momentum_weekly,0.0039624567225101
2025-07-16,momentum_weekly,0.007987097016729906
2025-07-17,momentum_weekly,0.00996984868119635
2025-07-18,momentum_weekly,-0.0040199430596938425
2025-07-21,momentum_weekly,-0.0038179130099631033
2025-07-22,momentum_weekly,-0.0047015432808918504
2025-07-23,momentum_weekly,0.01770505674755296
2025-07-24,momentum_weekly,0.0052021017596044945
2025-07-25,momentum_weekly,0.0047393497999216995
2025-07-28,momentum_weekly,-0.0003716073847082279
2025-07-29,momentum_weekly,-0.0011729827674542336
2025-07-30,momentum_weekly,0.005485699896804853
2025-07-31,momentum_weekly,0.005450755070503788
2025-08-01,momentum_weekly,-0.020553096350601055
2025-08-04,momentum_weekly,0.019277388461792125
2025-08-05,momentum_weekly,-0.006001508613926232
2025-08-06,momentum_weekly,-0.0030011580944073087
2025-08-07,momentum_weekly,-0.01180237441954697
2025-08-08,momentum_weekly,0.00104509934639494
2025-08-11,momentum_weekly,-0.00585695389147478
2025-08-12,momentum_weekly,0.015203548698986236
2025-08-13,momentum_weekly,0.0019867783132166755
2025-08-14,momentum_weekly,0.001616259105134232
2025-08-15,momentum_weekly,-0.010153451790663471
2025-08-18,momentum_weekly,0.004727041893551732
2025-08-19,momentum_weekly,-0.007610416505234974
2025-08-20,momentum_weekly,0.0012525655042410434
2025-08-21,momentum_weekly,-0.003184615214900011
2025-08-22,momentum_weekly,0.025374336937906385
2025-08-25,momentum_weekly,0.0006964562639589999
2025-08-26,momentum_weekly,0.0024356540349178336
2025-08-27,momentum_weekly,-0.0005012935413114318
2025-08-28,momentum_weekly,-0.002000559829647619
2025-08-29,momentum_weekly,-0.0139256537034272
2025-09-02,momentum_weekly,-0.018444260909940002
2025-09-03,momentum_weekly,0.008115675974238923
2025-09-04,momentum_weekly,0.011428012371579664
2025-09-05,momentum_weekly,-0.010796948677403396
2025-09-08,momentum_weekly,0.0015282217826830813
2025-09-09,momentum_weekly,0.0021912693724506667
2025-09-10,momentum_weekly,0.006797008487463519
2025-09-11,momentum_weekly,0.010846361281538375
2025-09-12,momentum_weekly,-0.0004575870428565221
2025-09-15,momentum_weekly,0.006017017939234836
2025-09-16,momentum_weekly,-0.0009135049523930627
2025-09-17,momentum_weekly,0.000993001870287169
2025-09-18,momentum_weekly,0.01525300798371514
2025-09-19,momentum_weekly,0.0035298151281871306
2025-09-22,momentum_weekly,0.020098514483655364
2025-09-23,momentum_weekly,-0.008080248433002058
2025-09-24,momentum_weekly,-0.006554406020509119
2025-09-25,momentum_weekly,-0.0031280098030280535
2025-09-26,momentum_weekly,0.0024972799704598763
2025-09-29,momentum_weekly,0.006907389439109669
2025-09-30,momentum_weekly,0.009760721596434775
2025-10-01,momentum_weekly,0.0008470015925752471
2025-10-02,momentum_weekly,0.005497300619799739
2025-10-03,momentum_weekly,0.00789613863844485
2025-10-06,momentum_weekly,-0.003027740950862668
2025-10-07,momentum_weekly,-0.005216724462999168
2025-10-08,momentum_weekly,0.009482443990446066
2025-10-09,momentum_weekly,0.002196773341673719
2025-10-10,momentum_weekly,-0.024675873338381706
2025-10-13,momentum_weekly,0.019117741800399067
2025-10-14,momentum_weekly,-0.003841689052522269
2025-10-15,momentum_weekly,0.003141053164733899
2025-10-16,momentum_weekly,0.0017050001282435275
2025-10-17,momentum_weekly,-0.00045470735923633984
2025-10-20,momentum_weekly,0.013250228179098114
2025-10-21,momentum_weekly,-0.006841917391561014
2025-10-22,momentum_weekly,-0.008334394599394244
2025-10-23,momentum_weekly,0.004089169437543894
2025-10-24,momentum_weekly,0.008728296221000286
2025-10-27,momentum_weekly,0.004470235805291555
2025-10-28,momentum_weekly,0.004844790777379472
2025-10-29,momentum_weekly,0.02662600380922773
2025-10-30,momentum_weekly,0.00027887708758629354
2025-10-31,momentum_weekly,-0.005073167662142942
2025-11-03,momentum_weekly,-0.0034587660234393757
2025-11-04,momentum_weekly,-0.01714929220708461
2025-11-05,momentum_weekly,0.0074644877890352145
2025-11-06,momentum_weekly,-0.002630973514168633
2025-11-07,momentum_weekly,-0.007528553880281863
2025-11-10,momentum_weekly,0.02012907130121424
2025-11-11,momentum_weekly,0.01101867202536715
2025-11-12,momentum_weekly,0.0049155038963901495
2025-11-13,momentum_weekly,-0.019539347019993228
2025-11-14,momentum_weekly,-0.0027746720476016454
2025-11-17,momentum_weekly,-0.008331792853435504
2025-11-18,momentum_weekly,-0.006335385145705108
2025-11-19,momentum_weekly,0.007142876956426748
2025-11-20,momentum_weekly,-0.005522150758037081
2025-11-21,momentum_weekly,0.011262063545846425
2025-11-24,momentum_weekly,0.01750590721180223
2025-11-25,momentum_weekly,0.010829232317233229
2025-11-26,momentum_weekly,0.006884300195554705
2025-11-28,momentum_weekly,0.007154661563702014
2025-12-01,momentum_weekly,-0.0011937366187177558
2025-12-02,momentum_weekly,0.006367109624448153
2025-12-03,momentum_weekly,0.005699019408229011
2025-12-04,momentum_weekly,0.0016864166067989794
2025-12-05,momentum_weekly,-0.00013161846689588872
